seq,is_true,is_ignore,path,x0,x1,y0,y1,col
20,False,False,krefeld_000000_001566_rF_00020.png,1668.625,1627.375,465.9375,573.75,r
0,False,False,krefeld_000000_004447_rF_00000.png,1315.0,1293.0,0.0,54.0,r
1,False,False,krefeld_000000_004447_rF_00001.png,1869.0,1847.0,0.0,54.0,r
2,False,False,krefeld_000000_004447_rF_00002.png,1027.0,1005.0,0.0,56.0,r
3,False,False,krefeld_000000_004447_rF_00003.png,1519.0,1497.0,0.0,56.0,r
4,False,False,krefeld_000000_004447_rF_00004.png,1805.0,1783.0,152.5,210.0,r
5,False,False,krefeld_000000_004447_rF_00005.png,1761.0,1739.0,156.5,214.0,r
6,False,False,krefeld_000000_004447_rF_00006.png,911.0,889.0,446.5,504.0,r
7,False,False,krefeld_000000_004447_gF_00007.png,1207.0,1185.0,0.0,13.5,g
8,False,False,krefeld_000000_004447_gF_00008.png,1797.0,1775.0,60.0,117.5,g
9,False,False,krefeld_000000_004447_gF_00009.png,1797.0,1775.0,88.0,145.5,g
10,True,False,krefeld_000000_004447_gT_00010.png,707.0,685.0,180.0,237.5,g
11,False,True,krefeld_000000_004447_gi_00011.png,847.0,825.0,304.0,361.5,g
12,False,True,krefeld_000000_004447_gi_00012.png,131.0,109.0,318.0,375.5,g
13,False,False,krefeld_000000_004447_rF_00013.png,1316.5,1283.5,0.0,83.0,r
14,False,False,krefeld_000000_004447_rF_00014.png,576.5,543.5,408.75,495.0,r
15,False,False,krefeld_000000_004447_gF_00015.png,1780.5,1747.5,69.0,155.25,g
16,False,False,krefeld_000000_004447_rF_00016.png,1787.25,1748.75,162.875,263.5,r
17,False,False,krefeld_000000_004447_rF_00017.png,1651.25,1612.75,186.875,287.5,r
0,False,False,krefeld_000000_004608_rF_00000.png,801.0,779.0,0.0,56.0,r
1,False,False,krefeld_000000_004608_rF_00001.png,799.0,777.0,1010.5,1068.0,r
2,False,False,krefeld_000000_004608_gF_00002.png,791.0,769.0,0.0,13.5,g
3,True,False,krefeld_000000_004608_gT_00003.png,1821.0,1799.0,176.0,233.5,g
4,False,False,krefeld_000000_004608_rF_00004.png,1251.25,1212.75,418.875,519.5,r
5,False,False,krefeld_000000_004608_rF_00005.png,1268.625,1227.375,401.9375,509.75,r
0,False,False,krefeld_000000_005503_gF_00000.png,1137.0,1115.0,0.0,13.5,g
1,True,False,krefeld_000000_005503_gT_00001.png,1717.0,1695.0,286.0,343.5,g
0,False,False,krefeld_000000_006274_rF_00000.png,1187.0,1165.0,0.0,56.0,r
1,False,False,krefeld_000000_006274_rF_00001.png,1487.0,1465.0,0.0,56.0,r
2,False,False,krefeld_000000_006274_gF_00002.png,1185.0,1163.0,0.0,11.5,g
3,False,False,krefeld_000000_006274_gF_00003.png,1401.0,1379.0,0.0,13.5,g
0,False,False,krefeld_000000_007325_rF_00000.png,1451.0,1429.0,0.0,56.0,r
1,False,False,krefeld_000000_007325_rF_00001.png,1735.0,1713.0,0.0,56.0,r
2,False,False,krefeld_000000_007325_rF_00002.png,1819.0,1797.0,0.0,56.0,r
3,False,False,krefeld_000000_007325_rF_00003.png,1973.0,1951.0,0.0,56.0,r
4,True,False,krefeld_000000_007325_rT_00004.png,1721.0,1699.0,218.5,276.0,r
5,False,False,krefeld_000000_007325_gF_00005.png,1333.0,1311.0,0.0,13.5,g
6,False,False,krefeld_000000_007325_gF_00006.png,1471.0,1449.0,0.0,13.5,g
7,False,False,krefeld_000000_007325_gF_00007.png,1787.0,1765.0,0.0,13.5,g
8,False,False,krefeld_000000_007325_gF_00008.png,1829.0,1807.0,0.0,13.5,g
9,False,False,krefeld_000000_007325_gF_00009.png,1871.0,1849.0,0.0,13.5,g
10,False,False,krefeld_000000_007325_gF_00010.png,2001.0,1979.0,0.0,13.5,g
11,False,False,krefeld_000000_007325_gF_00011.png,2041.0,2019.0,0.0,13.5,g
12,False,False,krefeld_000000_007325_gF_00012.png,15.0,0.0,14.0,71.5,g
13,False,False,krefeld_000000_007325_rF_00013.png,1980.5,1947.5,0.0,83.0,r
14,False,False,krefeld_000000_007325_gF_00014.png,2052.5,2019.5,0.0,23.25,g
0,False,False,krefeld_000000_009404_rF_00000.png,1079.0,1057.0,0.0,56.0,r
1,False,False,krefeld_000000_009404_rF_00001.png,1133.0,1111.0,0.0,56.0,r
2,False,False,krefeld_000000_009404_rF_00002.png,1741.0,1719.0,0.0,56.0,r
3,False,False,krefeld_000000_009404_rF_00003.png,1873.0,1851.0,0.0,56.0,r
4,False,False,krefeld_000000_009404_rF_00004.png,1933.0,1911.0,0.0,56.0,r
5,False,False,krefeld_000000_009404_rF_00005.png,719.0,697.0,378.5,436.0,r
6,False,False,krefeld_000000_009404_rF_00006.png,771.0,749.0,408.5,466.0,r
7,False,False,krefeld_000000_009404_rF_00007.png,625.0,603.0,412.5,470.0,r
8,False,False,krefeld_000000_009404_rF_00008.png,1927.0,1905.0,442.5,500.0,r
9,False,False,krefeld_000000_009404_gF_00009.png,1709.0,1687.0,0.0,11.5,g
10,False,False,krefeld_000000_009404_gF_00010.png,1975.0,1953.0,0.0,11.5,g
11,False,False,krefeld_000000_009404_gF_00011.png,1893.0,1871.0,0.0,13.5,g
12,False,False,krefeld_000000_009404_gF_00012.png,2039.0,2017.0,0.0,13.5,g
13,False,False,krefeld_000000_009404_rF_00013.png,1944.5,1911.5,0.75,87.0,r
14,False,False,krefeld_000000_009404_rF_00014.png,2024.5,1991.5,0.75,87.0,r
15,False,False,krefeld_000000_009404_rF_00015.png,1332.5,1299.5,400.75,487.0,r
16,False,False,krefeld_000000_009404_rF_00016.png,708.5,675.5,404.75,491.0,r
17,False,False,krefeld_000000_009404_gF_00017.png,1928.5,1895.5,0.0,23.25,g
18,False,False,krefeld_000000_009404_gF_00018.png,1976.5,1943.5,0.0,23.25,g
0,False,False,krefeld_000000_009926_rF_00000.png,1607.0,1585.0,0.0,56.0,r
1,False,False,krefeld_000000_009926_rF_00001.png,1671.0,1649.0,0.0,56.0,r
2,False,False,krefeld_000000_009926_rF_00002.png,1765.0,1743.0,0.0,56.0,r
3,False,False,krefeld_000000_009926_rF_00003.png,2025.0,2003.0,0.0,56.0,r
4,False,False,krefeld_000000_009926_rF_00004.png,1323.0,1301.0,394.5,452.0,r
5,False,False,krefeld_000000_009926_rF_00005.png,1361.0,1339.0,432.5,490.0,r
6,False,False,krefeld_000000_009926_rF_00006.png,1387.0,1365.0,434.5,492.0,r
7,False,False,krefeld_000000_009926_rF_00007.png,1295.0,1273.0,452.5,510.0,r
8,False,False,krefeld_000000_009926_rF_00008.png,1279.0,1257.0,468.5,526.0,r
9,False,False,krefeld_000000_009926_rF_00009.png,1663.0,1641.0,484.5,542.0,r
10,False,False,krefeld_000000_009926_rF_00010.png,1937.0,1915.0,524.5,582.0,r
11,False,False,krefeld_000000_009926_gF_00011.png,1345.0,1323.0,0.0,13.5,g
12,False,False,krefeld_000000_009926_gF_00012.png,1459.0,1437.0,0.0,13.5,g
13,False,False,krefeld_000000_009926_gF_00013.png,1621.0,1599.0,0.0,13.5,g
14,False,False,krefeld_000000_009926_gF_00014.png,1413.0,1391.0,408.0,465.5,g
15,False,False,krefeld_000000_009926_rF_00015.png,1740.5,1707.5,0.0,83.0,r
16,False,False,krefeld_000000_009926_rF_00016.png,1320.5,1287.5,396.75,483.0,r
17,False,False,krefeld_000000_009926_rF_00017.png,1288.5,1255.5,444.75,531.0,r
18,False,False,krefeld_000000_009926_rF_00018.png,1628.5,1595.5,508.75,595.0,r
19,False,False,krefeld_000000_009926_rF_00019.png,1307.25,1268.75,434.875,535.5,r
20,False,False,krefeld_000000_009926_rF_00020.png,1635.25,1596.75,490.875,591.5,r
21,False,False,krefeld_000000_009926_rF_00021.png,1300.625,1259.375,417.9375,525.75,r
22,False,False,krefeld_000000_009926_rF_00022.png,1636.625,1595.375,497.9375,605.75,r
0,False,False,krefeld_000000_012505_rF_00000.png,1471.0,1449.0,0.0,54.0,r
1,False,False,krefeld_000000_012505_rF_00001.png,1315.0,1293.0,0.0,56.0,r
2,False,False,krefeld_000000_012505_rF_00002.png,1793.0,1771.0,0.0,56.0,r
3,False,False,krefeld_000000_012505_rF_00003.png,1563.0,1541.0,296.5,354.0,r
4,False,False,krefeld_000000_012505_gF_00004.png,1517.0,1495.0,0.0,11.5,g
5,False,False,krefeld_000000_012505_gF_00005.png,1041.0,1019.0,0.0,13.5,g
6,False,False,krefeld_000000_012505_gF_00006.png,1335.0,1313.0,0.0,13.5,g
7,False,False,krefeld_000000_012505_gF_00007.png,1443.0,1421.0,0.0,13.5,g
8,False,False,krefeld_000000_012505_gF_00008.png,1691.0,1669.0,0.0,13.5,g
9,False,False,krefeld_000000_012505_gF_00009.png,15.0,0.0,0.0,45.5,g
10,False,False,krefeld_000000_012505_rF_00010.png,1348.5,1315.5,0.0,83.0,r
11,False,False,krefeld_000000_012505_rF_00011.png,1068.5,1035.5,352.75,439.0,r
12,False,False,krefeld_000000_012505_rF_00012.png,1044.5,1011.5,404.75,491.0,r
13,False,False,krefeld_000000_012505_gF_00013.png,1560.5,1527.5,0.0,19.25,g
14,False,False,krefeld_000000_012505_gF_00014.png,24.5,0.0,0.0,23.25,g
15,False,False,krefeld_000000_012505_gF_00015.png,1332.5,1299.5,0.0,23.25,g
0,False,False,krefeld_000000_013257_rF_00000.png,1623.0,1601.0,0.0,56.0,r
1,False,False,krefeld_000000_013257_rF_00001.png,1775.0,1753.0,0.0,56.0,r
2,False,False,krefeld_000000_013257_rF_00002.png,1937.0,1915.0,0.0,56.0,r
3,False,False,krefeld_000000_013257_rF_00003.png,1981.0,1959.0,0.0,56.0,r
4,False,False,krefeld_000000_013257_rF_00004.png,2021.0,1999.0,0.0,56.0,r
5,False,False,krefeld_000000_013257_rF_00005.png,945.0,923.0,238.5,296.0,r
6,False,False,krefeld_000000_013257_rF_00006.png,1647.0,1625.0,240.5,298.0,r
7,False,False,krefeld_000000_013257_rF_00007.png,1487.0,1465.0,244.5,302.0,r
8,False,False,krefeld_000000_013257_rF_00008.png,1281.0,1259.0,248.5,306.0,r
9,False,False,krefeld_000000_013257_rF_00009.png,1215.0,1193.0,250.5,308.0,r
10,False,False,krefeld_000000_013257_rF_00010.png,1133.0,1111.0,252.5,310.0,r
11,False,False,krefeld_000000_013257_rF_00011.png,965.0,943.0,254.5,312.0,r
12,False,False,krefeld_000000_013257_rF_00012.png,885.0,863.0,256.5,314.0,r
13,False,False,krefeld_000000_013257_rF_00013.png,697.0,675.0,258.5,316.0,r
14,False,False,krefeld_000000_013257_rF_00014.png,1175.0,1153.0,346.5,404.0,r
15,False,False,krefeld_000000_013257_rF_00015.png,1283.0,1261.0,376.5,434.0,r
16,False,False,krefeld_000000_013257_rF_00016.png,737.0,715.0,380.5,438.0,r
17,False,False,krefeld_000000_013257_rF_00017.png,761.0,739.0,430.5,488.0,r
18,False,False,krefeld_000000_013257_gF_00018.png,1645.0,1623.0,0.0,11.5,g
19,False,False,krefeld_000000_013257_gF_00019.png,1661.0,1639.0,0.0,11.5,g
20,False,False,krefeld_000000_013257_gF_00020.png,1517.0,1495.0,0.0,13.5,g
21,False,False,krefeld_000000_013257_gF_00021.png,1749.0,1727.0,0.0,13.5,g
22,False,False,krefeld_000000_013257_gF_00022.png,1895.0,1873.0,0.0,13.5,g
23,False,False,krefeld_000000_013257_gF_00023.png,2041.0,2019.0,0.0,13.5,g
24,False,False,krefeld_000000_013257_gF_00024.png,1739.0,1717.0,188.0,245.5,g
25,False,False,krefeld_000000_013257_gF_00025.png,1227.0,1205.0,198.0,255.5,g
26,False,False,krefeld_000000_013257_gF_00026.png,1137.0,1115.0,200.0,257.5,g
27,False,False,krefeld_000000_013257_gF_00027.png,1163.0,1141.0,200.0,257.5,g
28,False,False,krefeld_000000_013257_gF_00028.png,1185.0,1163.0,200.0,257.5,g
29,False,False,krefeld_000000_013257_gF_00029.png,1259.0,1237.0,200.0,257.5,g
30,False,False,krefeld_000000_013257_gF_00030.png,659.0,637.0,208.0,265.5,g
31,False,False,krefeld_000000_013257_gF_00031.png,677.0,655.0,208.0,265.5,g
32,False,False,krefeld_000000_013257_gF_00032.png,705.0,683.0,208.0,265.5,g
33,False,False,krefeld_000000_013257_gF_00033.png,745.0,723.0,208.0,265.5,g
34,False,False,krefeld_000000_013257_gF_00034.png,15.0,0.0,248.0,305.5,g
35,False,False,krefeld_000000_013257_gF_00035.png,1641.0,1619.0,336.0,393.5,g
36,False,False,krefeld_000000_013257_gF_00036.png,1077.0,1055.0,340.0,397.5,g
37,False,False,krefeld_000000_013257_gF_00037.png,1291.0,1269.0,350.0,407.5,g
38,False,False,krefeld_000000_013257_gF_00038.png,1333.0,1311.0,350.0,407.5,g
39,False,False,krefeld_000000_013257_gF_00039.png,811.0,789.0,352.0,409.5,g
40,False,False,krefeld_000000_013257_gF_00040.png,833.0,811.0,352.0,409.5,g
41,False,False,krefeld_000000_013257_gF_00041.png,1291.0,1269.0,370.0,427.5,g
42,False,False,krefeld_000000_013257_gF_00042.png,1347.0,1325.0,370.0,427.5,g
43,False,False,krefeld_000000_013257_gF_00043.png,875.0,853.0,372.0,429.5,g
44,False,False,krefeld_000000_013257_gF_00044.png,1291.0,1269.0,390.0,447.5,g
45,False,False,krefeld_000000_013257_gF_00045.png,1383.0,1361.0,390.0,447.5,g
46,False,False,krefeld_000000_013257_rF_00046.png,2024.5,1991.5,0.75,87.0,r
47,False,False,krefeld_000000_013257_rF_00047.png,1036.5,1003.5,240.75,327.0,r
48,False,False,krefeld_000000_013257_rF_00048.png,852.5,819.5,244.75,331.0,r
49,False,False,krefeld_000000_013257_rF_00049.png,636.5,603.5,308.75,395.0,r
50,False,False,krefeld_000000_013257_rF_00050.png,1168.5,1135.5,380.75,467.0,r
51,False,False,krefeld_000000_013257_rF_00051.png,952.5,919.5,384.75,471.0,r
52,False,False,krefeld_000000_013257_gF_00052.png,1568.5,1535.5,0.0,19.25,g
53,False,False,krefeld_000000_013257_gF_00053.png,1824.5,1791.5,0.0,19.25,g
54,False,False,krefeld_000000_013257_gF_00054.png,1904.5,1871.5,0.0,19.25,g
55,False,False,krefeld_000000_013257_gF_00055.png,1980.5,1947.5,0.0,19.25,g
56,False,False,krefeld_000000_013257_gF_00056.png,1756.5,1723.5,0.0,23.25,g
57,False,False,krefeld_000000_013257_gF_00057.png,1460.5,1427.5,333.0,419.25,g
58,False,False,krefeld_000000_013257_rF_00058.png,1435.25,1396.75,242.875,343.5,r
59,False,False,krefeld_000000_013257_rF_00059.png,651.25,612.75,354.875,455.5,r
60,False,False,krefeld_000000_013257_rF_00060.png,995.25,956.75,386.875,487.5,r
61,False,False,krefeld_000000_013257_rF_00061.png,1659.25,1620.75,450.875,551.5,r
62,False,False,krefeld_000000_013257_rF_00062.png,1044.625,1003.375,417.9375,525.75,r
63,False,False,krefeld_000000_013257_rF_00063.png,1652.625,1611.375,417.9375,525.75,r
0,False,True,krefeld_000000_016342_ri_00000.png,1811.0,1789.0,0.0,56.0,r
1,False,True,krefeld_000000_016342_ri_00001.png,1851.0,1829.0,0.0,56.0,r
2,False,False,krefeld_000000_016342_rF_00002.png,2011.0,1989.0,0.0,56.0,r
3,True,False,krefeld_000000_016342_rT_00003.png,1435.0,1413.0,242.5,300.0,r
4,True,False,krefeld_000000_016342_rT_00004.png,1435.0,1413.0,264.5,322.0,r
5,False,False,krefeld_000000_016342_gF_00005.png,1717.0,1695.0,0.0,11.5,g
6,True,False,krefeld_000000_016342_rT_00006.png,1816.5,1783.5,0.75,87.0,r
0,False,False,krefeld_000000_017042_rF_00000.png,1201.0,1179.0,0.0,54.0,r
1,False,False,krefeld_000000_017042_rF_00001.png,1079.0,1057.0,0.0,56.0,r
2,False,False,krefeld_000000_017042_rF_00002.png,1143.0,1121.0,0.0,56.0,r
3,False,False,krefeld_000000_017042_rF_00003.png,1597.0,1575.0,0.0,56.0,r
4,False,False,krefeld_000000_017042_gF_00004.png,2013.0,1991.0,0.0,11.5,g
5,False,False,krefeld_000000_017042_gF_00005.png,1065.0,1043.0,0.0,13.5,g
6,False,False,krefeld_000000_017042_rF_00006.png,1204.5,1171.5,0.0,83.0,r
7,False,False,krefeld_000000_017042_rF_00007.png,1604.5,1571.5,0.75,87.0,r
8,False,False,krefeld_000000_017042_rF_00008.png,1656.5,1623.5,0.75,87.0,r
9,False,False,krefeld_000000_017042_rF_00009.png,1116.5,1083.5,400.75,487.0,r
10,False,False,krefeld_000000_017042_gF_00010.png,1504.5,1471.5,333.0,419.25,g
11,False,False,krefeld_000000_017042_gF_00011.png,1424.5,1391.5,337.0,423.25,g
12,False,False,krefeld_000000_017042_gF_00012.png,1464.5,1431.5,337.0,423.25,g
13,False,False,krefeld_000000_017042_rF_00013.png,1659.25,1620.75,2.875,103.5,r
0,False,False,krefeld_000000_019125_rF_00000.png,1759.0,1737.0,0.0,56.0,r
1,False,False,krefeld_000000_019125_rF_00001.png,1871.0,1849.0,0.0,56.0,r
2,False,False,krefeld_000000_019125_rF_00002.png,1977.0,1955.0,0.0,56.0,r
3,False,False,krefeld_000000_019125_rF_00003.png,1729.0,1707.0,326.5,384.0,r
4,False,False,krefeld_000000_019125_gF_00004.png,353.0,331.0,276.0,333.5,g
5,False,False,krefeld_000000_019125_rF_00005.png,1988.5,1955.5,0.0,83.0,r
0,False,False,krefeld_000000_021222_rF_00000.png,1065.0,1043.0,0.0,56.0,r
1,False,False,krefeld_000000_021222_rF_00001.png,1091.0,1069.0,0.0,56.0,r
2,False,False,krefeld_000000_021222_rF_00002.png,1123.0,1101.0,0.0,56.0,r
3,False,False,krefeld_000000_021222_rF_00003.png,1177.0,1155.0,0.0,56.0,r
4,False,False,krefeld_000000_021222_rF_00004.png,1159.0,1137.0,4.5,62.0,r
5,False,False,krefeld_000000_021222_gF_00005.png,1101.0,1079.0,0.0,13.5,g
6,False,False,krefeld_000000_021222_gF_00006.png,1337.0,1315.0,0.0,13.5,g
7,False,False,krefeld_000000_021222_gF_00007.png,1364.5,1331.5,0.0,23.25,g
0,True,False,krefeld_000000_021553_gT_00000.png,1209.0,1187.0,140.0,197.5,g
1,False,False,krefeld_000000_021553_gF_00001.png,321.0,299.0,274.0,331.5,g
2,True,False,krefeld_000000_021553_gT_00002.png,1369.0,1347.0,276.0,333.5,g
3,False,True,krefeld_000000_021553_gi_00003.png,1212.5,1179.5,117.0,203.25,g
4,False,True,krefeld_000000_021553_gi_00004.png,1376.5,1343.5,253.0,339.25,g
0,False,False,krefeld_000000_022162_rF_00000.png,1695.0,1673.0,0.0,54.0,r
1,False,False,krefeld_000000_022162_rF_00001.png,1031.0,1009.0,0.0,56.0,r
2,False,False,krefeld_000000_022162_rF_00002.png,1251.0,1229.0,0.0,56.0,r
3,False,False,krefeld_000000_022162_rF_00003.png,1387.0,1365.0,0.0,56.0,r
4,False,False,krefeld_000000_022162_rF_00004.png,1675.0,1653.0,0.0,56.0,r
5,False,False,krefeld_000000_022162_rF_00005.png,2031.0,2009.0,0.0,56.0,r
6,False,False,krefeld_000000_022162_rF_00006.png,569.0,547.0,68.5,126.0,r
7,False,False,krefeld_000000_022162_rF_00007.png,1113.0,1091.0,296.5,354.0,r
8,False,False,krefeld_000000_022162_rF_00008.png,1507.0,1485.0,416.5,474.0,r
9,False,False,krefeld_000000_022162_gF_00009.png,1023.0,1001.0,0.0,11.5,g
10,False,False,krefeld_000000_022162_gF_00010.png,871.0,849.0,0.0,13.5,g
11,False,False,krefeld_000000_022162_gF_00011.png,1147.0,1125.0,0.0,13.5,g
12,False,False,krefeld_000000_022162_gF_00012.png,1995.0,1973.0,0.0,13.5,g
13,False,False,krefeld_000000_022162_gF_00013.png,575.0,553.0,8.0,65.5,g
14,False,False,krefeld_000000_022162_rF_00014.png,2032.5,1999.5,0.75,87.0,r
15,False,False,krefeld_000000_022162_gF_00015.png,1996.5,1963.5,0.0,19.25,g
0,True,False,krefeld_000000_023338_rT_00000.png,1073.0,1051.0,218.5,276.0,r
1,False,True,krefeld_000000_023338_ri_00001.png,571.0,549.0,334.5,392.0,r
0,False,False,krefeld_000000_025434_rF_00000.png,1625.0,1603.0,0.0,54.0,r
1,False,False,krefeld_000000_025434_rF_00001.png,1691.0,1669.0,0.0,54.0,r
2,False,False,krefeld_000000_025434_rF_00002.png,1419.0,1397.0,0.0,56.0,r
3,False,False,krefeld_000000_025434_rF_00003.png,1813.0,1791.0,0.0,56.0,r
4,False,False,krefeld_000000_025434_rF_00004.png,1947.0,1925.0,0.0,56.0,r
5,True,False,krefeld_000000_025434_rT_00005.png,1123.0,1101.0,194.5,252.0,r
6,False,True,krefeld_000000_025434_ri_00006.png,1259.0,1237.0,318.5,376.0,r
7,False,False,krefeld_000000_025434_rF_00007.png,15.0,0.0,338.5,396.0,r
8,False,False,krefeld_000000_025434_rF_00008.png,1523.0,1501.0,450.5,508.0,r
9,False,False,krefeld_000000_025434_rF_00009.png,1245.0,1223.0,956.5,1014.0,r
10,False,False,krefeld_000000_025434_rF_00010.png,999.0,977.0,968.5,1026.0,r
11,False,False,krefeld_000000_025434_gF_00011.png,1391.0,1369.0,0.0,13.5,g
12,False,False,krefeld_000000_025434_gF_00012.png,2045.0,2023.0,0.0,13.5,g
13,False,False,krefeld_000000_025434_rF_00013.png,24.5,0.0,336.75,423.0,r
0,False,True,krefeld_000000_032390_ri_00000.png,35.0,13.0,360.5,418.0,r
1,False,False,krefeld_000000_032390_gF_00001.png,15.0,0.0,0.0,13.5,g
0,False,False,krefeld_000000_034156_rF_00000.png,1897.0,1875.0,0.0,56.0,r
1,False,False,krefeld_000000_034156_rF_00001.png,1947.0,1925.0,0.0,56.0,r
2,False,False,krefeld_000000_034156_rF_00002.png,185.0,163.0,306.5,364.0,r
3,False,False,krefeld_000000_034156_rF_00003.png,207.0,185.0,306.5,364.0,r
4,False,False,krefeld_000000_034156_rF_00004.png,183.0,161.0,336.5,394.0,r
5,False,False,krefeld_000000_034156_rF_00005.png,205.0,183.0,336.5,394.0,r
6,False,False,krefeld_000000_034156_rF_00006.png,251.0,229.0,484.5,542.0,r
7,False,False,krefeld_000000_034156_rF_00007.png,251.0,229.0,506.5,564.0,r
8,False,False,krefeld_000000_034156_gF_00008.png,15.0,0.0,70.0,127.5,g
9,True,False,krefeld_000000_034156_gT_00009.png,1027.0,1005.0,260.0,317.5,g
0,False,False,krefeld_000000_034389_rF_00000.png,1243.0,1221.0,248.5,306.0,r
1,False,False,krefeld_000000_034389_rF_00001.png,1219.0,1197.0,250.5,308.0,r
2,False,False,krefeld_000000_034389_rF_00002.png,1219.0,1197.0,284.5,342.0,r
3,False,False,krefeld_000000_034389_rF_00003.png,1243.0,1221.0,284.5,342.0,r
4,False,False,krefeld_000000_034389_rF_00004.png,891.0,869.0,356.5,414.0,r
5,False,False,krefeld_000000_034389_gF_00005.png,15.0,0.0,0.0,13.5,g
0,False,False,krefeld_000000_034686_rF_00000.png,1967.0,1945.0,0.0,56.0,r
1,False,False,krefeld_000000_034686_rF_00001.png,1303.0,1281.0,338.5,396.0,r
2,False,False,krefeld_000000_034686_rF_00002.png,1317.0,1295.0,1010.5,1068.0,r
0,False,False,krefeld_000000_036299_rF_00000.png,1869.0,1847.0,0.0,54.0,r
1,False,False,krefeld_000000_036299_rF_00001.png,1893.0,1871.0,0.0,56.0,r
2,False,False,krefeld_000000_036299_rF_00002.png,1803.0,1781.0,100.5,158.0,r
3,False,False,krefeld_000000_036299_rF_00003.png,1257.0,1235.0,288.5,346.0,r
4,False,False,krefeld_000000_036299_rF_00004.png,1543.0,1521.0,308.5,366.0,r
5,False,False,krefeld_000000_036299_rF_00005.png,325.0,303.0,460.5,518.0,r
6,False,False,krefeld_000000_036299_rF_00006.png,575.0,553.0,544.5,602.0,r
7,False,False,krefeld_000000_036299_rF_00007.png,329.0,307.0,546.5,604.0,r
8,False,False,krefeld_000000_036299_gF_00008.png,17.0,0.0,0.0,11.5,g
9,False,False,krefeld_000000_036299_gF_00009.png,1769.0,1747.0,0.0,11.5,g
10,False,False,krefeld_000000_036299_gF_00010.png,1813.0,1791.0,0.0,55.5,g
11,False,False,krefeld_000000_036299_gF_00011.png,1843.0,1821.0,0.0,55.5,g
12,False,False,krefeld_000000_036299_gF_00012.png,1831.0,1809.0,16.0,73.5,g
13,False,False,krefeld_000000_036299_gF_00013.png,1845.0,1823.0,36.0,93.5,g
14,False,False,krefeld_000000_036299_gF_00014.png,1815.0,1793.0,38.0,95.5,g
15,False,False,krefeld_000000_036299_gF_00015.png,1963.0,1941.0,88.0,145.5,g
16,False,False,krefeld_000000_036299_gF_00016.png,1849.0,1827.0,98.0,155.5,g
17,False,False,krefeld_000000_036299_gF_00017.png,1815.0,1793.0,100.0,157.5,g
18,True,False,krefeld_000000_036299_gT_00018.png,1045.0,1023.0,118.0,175.5,g
19,False,False,krefeld_000000_036299_gF_00019.png,1847.0,1825.0,118.0,175.5,g
20,False,False,krefeld_000000_036299_gF_00020.png,1869.0,1847.0,118.0,175.5,g
21,False,False,krefeld_000000_036299_gF_00021.png,1817.0,1795.0,120.0,177.5,g
22,False,False,krefeld_000000_036299_gF_00022.png,1935.0,1913.0,128.0,185.5,g
23,False,False,krefeld_000000_036299_gF_00023.png,1885.0,1863.0,134.0,191.5,g
24,False,False,krefeld_000000_036299_gF_00024.png,1847.0,1825.0,180.0,237.5,g
25,False,False,krefeld_000000_036299_gF_00025.png,1867.0,1845.0,184.0,241.5,g
26,False,False,krefeld_000000_036299_gF_00026.png,1828.5,1795.5,173.0,259.25,g
27,False,False,krefeld_000000_036299_gF_00027.png,1823.0,1801.0,220.0,277.5,g
28,False,False,krefeld_000000_036299_gF_00028.png,1309.0,1287.0,256.0,313.5,g
29,False,True,krefeld_000000_036299_gi_00029.png,1269.0,1247.0,270.0,327.5,g
30,False,False,krefeld_000000_036299_gF_00030.png,700.5,667.5,249.0,335.25,g
31,False,False,krefeld_000000_036299_gF_00031.png,1773.0,1751.0,276.0,333.5,g
32,False,False,krefeld_000000_036299_rF_00032.png,1308.5,1275.5,244.75,331.0,r
33,False,False,krefeld_000000_036299_rF_00033.png,568.5,535.5,404.75,491.0,r
34,False,False,krefeld_000000_036299_rF_00034.png,584.5,551.5,540.75,627.0,r
35,False,False,krefeld_000000_036299_rF_00035.png,340.5,307.5,544.75,631.0,r
36,False,False,krefeld_000000_036299_gF_00036.png,1820.5,1787.5,0.0,75.25,g
37,False,False,krefeld_000000_036299_gF_00037.png,1848.5,1815.5,65.0,151.25,g
38,False,False,krefeld_000000_036299_gF_00038.png,1972.5,1939.5,69.0,155.25,g
39,False,False,krefeld_000000_036299_gF_00039.png,1820.5,1787.5,101.0,187.25,g
40,False,False,krefeld_000000_036299_rF_00040.png,579.25,540.75,442.875,543.5,r
0,False,False,stuttgart_000004_000019_rF_00000.png,1311.0,1289.0,30.5,88.0,r
1,False,False,stuttgart_000004_000019_rF_00001.png,1127.0,1105.0,386.5,444.0,r
2,False,False,stuttgart_000004_000019_rF_00002.png,424.5,391.5,240.75,327.0,r
0,False,False,stuttgart_000006_000019_rF_00000.png,947.0,925.0,392.5,450.0,r
1,False,False,stuttgart_000006_000019_rF_00001.png,839.0,817.0,404.5,462.0,r
2,False,False,stuttgart_000006_000019_rF_00002.png,1785.0,1763.0,522.5,580.0,r
0,True,False,stuttgart_000027_000019_rT_00000.png,493.0,471.0,366.5,424.0,r
1,False,False,stuttgart_000027_000019_rF_00001.png,601.0,579.0,388.5,446.0,r
0,False,False,stuttgart_000030_000019_rF_00000.png,927.0,905.0,426.5,484.0,r
1,False,False,stuttgart_000030_000019_rF_00001.png,1391.0,1369.0,430.5,488.0,r
2,False,False,stuttgart_000030_000019_rF_00002.png,936.5,903.5,424.75,511.0,r
